Region,District,Ward,Village,shpDistrict,shpWard,shpVillage,Population,Notes
Mtwara,Mtwara Rural,Mtiniko,Mnivata,Mtwara Rural,Mtiniko,Mnivata,723,
Mtwara,Mtwara Rural,Mtiniko,Tulia,Mtwara Rural,Mtiniko,Tulia,1505,
Mtwara,Mtwara Rural,Mtiniko,Maranje,Mtwara Rural,Mtiniko,Maranje,1418,
Mtwara,Mtwara Rural,Mtiniko,Malamba,Mtwara Rural,Mtiniko,Malamba,1619,
Mtwara,Mtwara Rural,Dihimba,Dihimba,Mtwara Rural,Dihimba,Dihimba,1733,
Mtwara,Mtwara Rural,Dihimba,Namanjele,Mtwara Rural,Dihimba,Namanjele,1289,
Mtwara,Mtwara Rural,Dihimba,Njumbuli,Mtwara Rural,Dihimba,Njumbuli,1047,
Mtwara,Mtwara Rural,Dihimba,Mpondomo,Mtwara Rural,Dihimba,Mpondomo,1804,
Mtwara,Mtwara Rural,Dihimba,Manamawa,Mtwara Rural,Dihimba,Manamawa,1037,
Mtwara,Mtwara Rural,Mnima,Lipwidi,Mtwara Rural,Mnima,Lipwidi,1738,
Mtwara,Mtwara Rural,Mnima,Mtama,Mtwara Rural,Mnima,Mtama,1481,
Mtwara,Mtwara Rural,Mnima,Mango pachanne,Mtwara Rural,Mnima,Mangopachanne,2217,
Mtwara,Mtwara Rural,Mnima,Mkutimango,Mtwara Rural,Mnima,Mkutimango,1417,
Mtwara,Mtwara Rural,Mnima,Namambi,Mtwara Rural,Mnima,Namambi,729,
Mtwara,Mtwara Rural,Mnima,Mnima,Mtwara Rural,Mnima,Mnima,2246,Includes population from Kilimahewa village
Mtwara,Mtwara Rural,Mnima,Namahukula,Mtwara Rural,Mnima,Namahukula,1909,
Mtwara,Mtwara Rural,Mnima,Ilala,Mtwara Rural,Mnima,Ilala,628,
Mtwara,Mtwara Rural,Kitere,Chemchem,Mtwara Rural,Kitere,Chemchem,1348,
Mtwara,Mtwara Rural,Kitere,Lilido,Mtwara Rural,Kitere,Lilido,2189,
Mtwara,Mtwara Rural,Kitere,Nakada,Mtwara Rural,Kitere,Nakada,1091,
Mtwara,Mtwara Rural,Kitere,Mkonye,Mtwara Rural,Kitere,Mkonye,1590,
Mtwara,Mtwara Rural,Kitere,Chekeleni,Mtwara Rural,Kitere,Chekeleni,2744,
Mtwara,Mtwara Rural,Kitere,Namuhi,Mtwara Rural,Kitere,Namuhi,1309,
Mtwara,Mtwara Rural,Ndumbwe,Changalawe,Mtwara Rural,Ndumbwe,Changalawe,556,
Mtwara,Mtwara Rural,Ndumbwe,Mnyundo,Mtwara Rural,Ndumbwe,Mnyundo,871,
Mtwara,Mtwara Rural,Ndumbwe,Ndumbwe,Mtwara Rural,Ndumbwe,Ndumbwe,2538,
Mtwara,Mtwara Rural,Ndumbwe,Mbuo,Mtwara Rural,Ndumbwe,Mbuo,1692,
Mtwara,Mtwara Rural,Ndumbwe,Mwatehi,Mtwara Rural,Ndumbwe,Mwatehi,574,
Mtwara,Mtwara Rural,Mayanga,Msijute,Mtwara Rural,Mayanga,Msijute,2250,
Mtwara,Mtwara Rural,Mayanga,Likonde,Mtwara Rural,Mayanga,Likonde,1825,
Mtwara,Mtwara Rural,Mayanga,Mkunwa,Mtwara Rural,Mayanga,Mkunwa,1698,
Mtwara,Mtwara Rural,Mayanga,Kawawa,Mtwara Rural,Mayanga,Kawawa,1586,
Mtwara,Mtwara Rural,Mayanga,Nanyati,Mtwara Rural,Mayanga,Nanyati,1357,
Mtwara,Mtwara Rural,Mayanga,Hiyari,Mtwara Rural,Mayanga,Hiyari,812,
Mtwara,Mtwara Rural,Naumbu,Namgogoli,Mtwara Rural,Naumbu,Namgogoli,1921,
Mtwara,Mtwara Rural,Naumbu,Mgao,Mtwara Rural,Naumbu,Mgao,1517,
Mtwara,Mtwara Rural,Naumbu,Imekuwa,Mtwara Rural,Naumbu,Imekuwa,1763,
Mtwara,Mtwara Rural,Naumbu,Naumbu,Mtwara Rural,Naumbu,Naumbu,1644,
Mtwara,Mtwara Rural,Naumbu,Kisiwa,Mtwara Rural,Naumbu,Kisiwa,932,
Mtwara,Mtwara Rural,Naumbu,Majengo,Mtwara Rural,Naumbu,Majengo,999,
Mtwara,Mtwara Rural,Naumbu,Naumbukusini,Mtwara Rural,Naumbu,Naumbukusini,970,
Mtwara,Mtwara Rural,Chawi,Navikole,Mtwara Rural,Chawi,Navikole,1398,
Mtwara,Mtwara Rural,Chawi,Ngonja,Mtwara Rural,Chawi,Ngonja,1040,
Mtwara,Mtwara Rural,Chawi,Arusha,Mtwara Rural,Chawi,Arusha,907,
Mtwara,Mtwara Rural,Chawi,Mkomo,Mtwara Rural,Chawi,Mkomo,956,
Mtwara,Mtwara Rural,Chawi,Ngorongoro,Mtwara Rural,Chawi,Ngorongoro,435,
Mtwara,Mtwara Rural,Chawi,Chawi,Mtwara Rural,Chawi,Chawi,1908,
Mtwara,Mtwara Rural,Namtumbuka,Namtumbuka shuleni,Mtwara Rural,Namtumbuka,Namtumbuka Shuleni,801,
Mtwara,Mtwara Rural,Namtumbuka,Namtumbuka sokoni,Mtwara Rural,Namtumbuka,Namtumbuka Sokoni,2394,
Mtwara,Mtwara Rural,Namtumbuka,Kilimahewa,Mtwara Rural,Namtumbuka,Kilimahewa,896,
Mtwara,Mtwara Rural,Namtumbuka,Kiwengulo,Mtwara Rural,Namtumbuka,Kiwengulo,1775,
Mtwara,Mtwara Rural,Namtumbuka,Mnongodi,Mtwara Rural,Namtumbuka,Mnongodi,2297,
Mtwara,Mtwara Rural,Libobe,Mnyija,Mtwara Rural,Libobe,Mnyija,853,
Mtwara,Mtwara Rural,Libobe,"Libobe""A""",Mtwara Rural,Libobe,Libobe 'A',1082,
Mtwara,Mtwara Rural,Libobe,"Libobe""B""",Mtwara Rural,Libobe,Libobe 'B',1221,
Mtwara,Mtwara Rural,Libobe,Unguja,Mtwara Rural,Libobe,Unguja,1224,
Mtwara,Mtwara Rural,Libobe,Ming ́wena,Mtwara Rural,Libobe,Mingwena,1261,
Mtwara,Mtwara Rural,Mpapura,Utende,Mtwara Rural,Mpapura,Utende,1525,
Mtwara,Mtwara Rural,Mpapura,Mpapura,Mtwara Rural,Mpapura,Mpapura,2203,
Mtwara,Mtwara Rural,Mpapura,Nanyani,Mtwara Rural,Mpapura,Nanyani,596,
Mtwara,Mtwara Rural,Mpapura,Mabatini,Mtwara Rural,Mpapura,Mabatini,609,
Mtwara,Mtwara Rural,Muungano,Majengo,Mtwara Rural,Muungano,Muungano,1014,
Mtwara,Mtwara Rural,Muungano,Mwembetogwa,Mtwara Rural,Muungano,Mwembetogwa,635,
Mtwara,Mtwara Rural,Muungano,Mkwajunichini,Mtwara Rural,Muungano,Mkwajuni Chini,506,
Mtwara,Mtwara Rural,Muungano,Mkwajuni,Mtwara Rural,Muungano,Mkwajuni,376,
Mtwara,Mtwara Rural,Muungano,Lyowa,Mtwara Rural,Muungano,Lyowa,1020,
Mtwara,Mtwara Rural,Mbawala,Mailikumi,Mtwara Rural,Mbawala,Mailikumi,879,
Mtwara,Mtwara Rural,Mbawala,Nachenjele,Mtwara Rural,Mbawala,Nachenjele,1252,
Mtwara,Mtwara Rural,Mbawala,Makome,Mtwara Rural,Mbawala,Makome,1424,
Mtwara,Mtwara Rural,Mbawala,Mihembe,Mtwara Rural,Mbawala,Mihembe,830,
Mtwara,Mtwara Rural,Mbawala,Mwindi,Mtwara Rural,Mbawala,Mwindi,1275,
Mtwara,Mtwara Rural,Mbawala,Mbawala,Mtwara Rural,Mbawala,Mbawala,1498,
Mtwara,Mtwara Rural,Mbawala,Mduwi,Mtwara Rural,Mbawala,Mduwi,895,
Mtwara,Mtwara Rural,Msanga mkuu,Msanga mkuu,Mtwara Rural,Msanga mkuu,Msanga mkuu,2506,
Mtwara,Mtwara Rural,Msanga mkuu,Namela,Mtwara Rural,Msanga mkuu,Namela,1758,
Mtwara,Mtwara Rural,Msanga mkuu,Sinde,Mtwara Rural,Msanga mkuu,Sinde,2320,
Mtwara,Mtwara Rural,Msanga mkuu,Mkubiru,Mtwara Rural,Msanga mkuu,Mkubiru,1279,
Mtwara,Mtwara Rural,Msanga mkuu,Mnete,Mtwara Rural,Msanga mkuu,Mnete,718,
Mtwara,Mtwara Rural,Msanga mkuu,Nalingu,Mtwara Rural,Msanga mkuu,Nalingu,2263,
Mtwara,Mtwara Rural,Tangazo,Magomeni,Mtwara Rural,Tangazo,Magomeni,493,
Mtwara,Mtwara Rural,Tangazo,Tangazo,Mtwara Rural,Tangazo,Tangazo,2246,
Mtwara,Mtwara Rural,Tangazo,Kilambo,Mtwara Rural,Tangazo,Kilambo,3073,
Mtwara,Mtwara Rural,Tangazo,Mnaida,Mtwara Rural,Tangazo,Mnaida,1794,
Mtwara,Mtwara Rural,Tangazo,Mayaya,Mtwara Rural,Tangazo,Mayaya,1145,
Mtwara,Mtwara Rural,Kiyanga,Mkahara,Mtwara Rural,Kiyanga,Mkahara,896,
Mtwara,Mtwara Rural,Kiyanga,Mpanyani,Mtwara Rural,Kiyanga,Mpanyani,1329,
Mtwara,Mtwara Rural,Kiyanga,Kiyanga,Mtwara Rural,Kiyanga,Mnongodi,2840,
Mtwara,Mtwara Rural,Milangominne,Mnyahi,Mtwara Rural,Milango Minne,Mnyahi,1128,
Mtwara,Mtwara Rural,Milangominne,Milangominne,Mtwara Rural,Milango Minne,Milango Minne,1652,
Mtwara,Mtwara Rural,Milangominne,Mkubwanana,Mtwara Rural,Milango Minne,Mkumbwanana,939,
Mtwara,Mtwara Rural,Milangominne,Mnyawisokoni,Mtwara Rural,Milango Minne,Mnyawi Sokonii,1636,
Mtwara,Mtwara Rural,Milangominne,Mnyawibarabarani,Mtwara Rural,Milango Minne,Mnyawi Barabarani,1330,
Mtwara,Mtwara Rural,Mbembaleo,Mwang ́anga,Mtwara Rural,Mbembaleo,Mwang'anga,1899,
Mtwara,Mtwara Rural,Mbembaleo,Mwamko,Mtwara Rural,Mbembaleo,Mwamko,2437,
Mtwara,Mtwara Rural,Mbembaleo,Mbembaleo,Mtwara Rural,Mbembaleo,Mbembaleo,1789,
Mtwara,Mtwara Rural,Mtimbwilimbwi,Mtopwa,Mtwara Rural,Mtimbwilimbwi,Mtopwa,1518,
Mtwara,Mtwara Rural,Mtimbwilimbwi,Shaba,Mtwara Rural,Mtimbwilimbwi,Shaba,1538,
Mtwara,Mtwara Rural,Mtimbwilimbwi,Mtimbwilimbwi,Mtwara Rural,Mtimbwilimbwi,Mtimbwilimbwi,2031,
Mtwara,Mtwara Rural,Mtimbwilimbwi,Mbambakofi,Mtwara Rural,Mtimbwilimbwi,Mbambakofi,1319,
Mtwara,Mtwara Rural,Mtimbwilimbwi,Nanjedya,Mtwara Rural,Mtimbwilimbwi,Nanjedya,952,
Mtwara,Mtwara Rural,Mtimbwilimbwi,Namisangi,Mtwara Rural,Mtimbwilimbwi,Namisangi,875,
Mtwara,Newala,Luchingu,Nangwala,Newala,Luchindu,Nangwala,7615,
Mtwara,Newala,Luchingu,Chitandi,Newala,Luchindu,Chitandi,801,
Mtwara,Newala,Luchingu,Tupendane,Newala,Luchindu,Tupendane,3545,
Mtwara,Newala,Luchingu,Lingana,Newala,Luchindu,Lingana,1868,
Mtwara,Newala,Luchingu,Luchingu,Newala,Luchindu,Luchingu,6912,
Mtwara,Newala,Makote,Mahumbika,Newala,Makote,Mahumbika,1507,
Mtwara,Newala,Makote,Kikuyu,Newala,Makote,Kikuyu,1028,
Mtwara,Newala,Makote,Chikwaya,Newala,Makote,Chikwaya,869,
Mtwara,Newala,Makote,Makondeko,Newala,Makote,Makondeko,2537,
Mtwara,Newala,Makote,Makote,Newala,Makote,Makote,2376,
Mtwara,Newala,Makote,Kipimi,Newala,Makote,Kipimi,739,
Mtwara,Newala,Nanguruwe,Mnanje,Newala,Nanguruwe,Mnanje,828,
Mtwara,Newala,Nanguruwe,Mtawe,Newala,Nanguruwe,Mtawe,1688,
Mtwara,Newala,Nanguruwe,Nanguruwe,Newala,Nanguruwe,Nanguruwe,1398,
Mtwara,Newala,Nanguruwe,Magumuchila,Newala,Nanguruwe,Magumuchila,1015,
Mtwara,Newala,Nanguruwe,Samora,Newala,Nanguruwe,Samora,1197,
Mtwara,Newala,Nanguruwe,Mapili,Newala,Nanguruwe,Mapili,1287,
Mtwara,Newala,Mkunya,Matokeo,Newala,Mkunya,Matokeo,702,
Mtwara,Newala,Mkunya,Kiuta,Newala,Mkunya,Kiuta,1695,
Mtwara,Newala,Mkunya,Mkunya,Newala,Mkunya,Mkunya,1095,
Mtwara,Newala,Mkunya,Rahaleo,Newala,Mkunya,Rahaleo,1614,
Mtwara,Newala,Mkunya,Chihanga,Newala,Mkunya,Chihanga,1257,
Mtwara,Newala,Mcholi I,Amani,Newala,Mcholi I,Amani,1986,
Mtwara,Newala,Mcholi I,Pachoto,Newala,Mcholi I,Pachoto,2185,
Mtwara,Newala,Mcholi I,Chihwindi,Newala,Mcholi I,Chihwindi,1236,
Mtwara,Newala,Mcholi I,Mcholigodauni,Newala,Mcholi I,Mcholi Godauni,1322,
Mtwara,Newala,Mcholi I,Chiunjira,Newala,Mcholi I,Chiunjira,2306,
Mtwara,Newala,Mcholi I,Tumaini,Newala,Mcholi I,Tumaini,1408,
Mtwara,Newala,Mcholi I,Makorongo,Newala,Mcholi I,Makorongo,1209,
Mtwara,Newala,Namiyonga,Magombo,Newala,Namiyonga,Magombo,1896,
Mtwara,Newala,Namiyonga,Madunda,Newala,Namiyonga,Mandunda,668,
Mtwara,Newala,Namiyonga,Nakachela,Newala,Namiyonga,Nakachela,1545,
Mtwara,Newala,Namiyonga,Namiyonga,Newala,Namiyonga,Namiyonga,1566,
Mtwara,Newala,Namiyonga,Londo,Newala,Namiyonga,Londo,690,
Mtwara,Newala,Mnekachi,Nambunga,Newala,Mnekachi,Nambunga,2338,
Mtwara,Newala,Mnekachi,Kazamoyo,Newala,Mnekachi,Kazamoyo,323,
Mtwara,Newala,Mnekachi,Chiwambo,Newala,Mnekachi,Chiwambo,398,
Mtwara,Newala,Mnekachi,Imani,Newala,Mnekachi,Imani,1176,
Mtwara,Newala,Mnekachi,Mkoma I,Newala,Mnekachi,Mkoma I,1896,
Mtwara,Newala,Chitekete,Chitekete,Newala,Chitekete,Chitekete,1747,
Mtwara,Newala,Chitekete,Namkonda,Newala,Chitekete,Namkonda,514,
Mtwara,Newala,Chitekete,Mchangani,Newala,Chitekete,Mchangani,662,
Mtwara,Newala,Chitekete,Nambudi,Newala,Chitekete,Nambudi,996,
Mtwara,Newala,Mnyambe,Hengapano,Newala,Mnyambe,Hengapano,1296,
Mtwara,Newala,Mnyambe,Majembejuu,Newala,Mnyambe,Majembe Juu,401,
Mtwara,Newala,Mnyambe,Mnima,Newala,Mnyambe,Mnima,1356,
Mtwara,Newala,Mnyambe,Mnyambe,Newala,Mnyambe,Mnyambe,3945,Includes population from Mnayope village
Mtwara,Newala,Mnyambe,Bahati,Newala,Mnyambe,Bahati,579,
Mtwara,Newala,Chilangalanga,Mkudumba,Newala,Chilangala,Mkudumba,540,
Mtwara,Newala,Chilangalanga,Namdimba,Newala,Chilangala,Namdimba,1490,
Mtwara,Newala,Chilangalanga,Miyuyu,Newala,Chilangala,Miyuyu,906,
Mtwara,Newala,Chilangalanga,Chilangala,Newala,Chilangala,Chilangala,1529,
Mtwara,Newala,Chilangalanga,Navanga,Newala,Chilangala,Navanga,197,
Mtwara,Newala,Chilangalanga,Mikumbi,Newala,Chilangala,Mikumbi,1956,
Mtwara,Newala,Chilangalanga,Mkongi,Newala,Chilangala,Mkongi,2138,
Mtwara,Newala,Chilangalanga,Namangudu,Newala,Chilangala,Namangadu,920,
Mtwara,Newala,Mkoma II,Mkoma II,Newala,Mkoma II,Mkoma II,467,
Mtwara,Newala,Mkoma II,Lochinu,Newala,Mkoma II,Lochinu,584,
Mtwara,Newala,Mkoma II,Lihanga,Newala,Mkoma II,Lihanga,406,
Mtwara,Newala,Mkoma II,Nangudyane,Newala,Mkoma II,Nangudyane,778,
Mtwara,Newala,Mkoma II,Chikalule,Newala,Mkoma II,Chikalule,599,
Mtwara,Newala,Kitangari,Mitema,Newala,Kitangari,Mitema,566,
Mtwara,Newala,Kitangari,Mandala,Newala,Kitangari,Mandala,2088,
Mtwara,Newala,Kitangari,Mmovo,Newala,Kitangari,Mmovo,796,
Mtwara,Newala,Kitangari,Nanda,Newala,Kitangari,Nanda,1715,
Mtwara,Newala,Kitangari,Mnali,Newala,Kitangari,Mnali,546,
Mtwara,Newala,Kitangari,Namkonda,Newala,Kitangari,Namkonda,711,
Mtwara,Newala,Kitangari,Mapinduzi,Newala,Kitangari,Mapinduzi,874,
Mtwara,Newala,Kitangari,Kitangiri Hospitali,Newala,Kitangari,Kitangari Hospitali,1774,
Mtwara,Newala,Kitangari,Kitangirisokoni,Newala,Kitangari,Kitangari Sokoni,2320,Includes population from Nia moja village
Mtwara,Newala,Malatu,Malatujuu,Newala,Malatu,Malatu Juu,1204,
Mtwara,Newala,Malatu,Malatushuleni,Newala,Malatu,Malatu Shuleni,1379,
Mtwara,Newala,Malatu,Mkunjo,Newala,Malatu,Mkunjo,642,
Mtwara,Newala,Malatu,Mnolela,Newala,Malatu,Mnolela,938,
Mtwara,Newala,Malatu,Mtanda,Newala,Malatu,Mtanda,526,
Mtwara,Newala,Malatu,Tuyangatane,Newala,Malatu,Tuyangatane,1576,
Mtwara,Newala,Mchemo,Songambele,Newala,Mchemo,Songambele,1066,
Mtwara,Newala,Mchemo,Mpwapwa,Newala,Mchemo,Mpwapwa,1508,
Mtwara,Newala,Mchemo,"Mchemo""A""",Newala,Mchemo,Mchemo 'A',893,
Mtwara,Newala,Mchemo,Machenje,Newala,Mchemo,Machenje,860,
Mtwara,Newala,Mchemo,Chiule,Newala,Mchemo,Chiule,705,
Mtwara,Newala,Mchemo,"Mchemo""B""",Newala,Mchemo,Mchemo 'B',650,
Mtwara,Newala,Mchemo,Mkupete,Newala,Mchemo,Mkupete,346,
Mtwara,Newala,Mchemo,Mchedebwa,Newala,Mchemo,Mchedebwa,456,
Mtwara,Newala,Mchemo,Lengo,Newala,Mchemo,Lengo,2402,
Mtwara,Newala,Mtopwa,Mbeya,Newala,Mtopwa,Mbeya,912,
Mtwara,Newala,Mtopwa,Chilondolo,Newala,Mtopwa,Chilondolo,1691,
Mtwara,Newala,Mtopwa,Mtopwa,Newala,Mtopwa,Mtopwa,1965,
Mtwara,Newala,Mtopwa,Mnyeu,Newala,Mtopwa,Mnyeu,2003,
Mtwara,Newala,Mtopwa,Tukazane,Newala,Mtopwa,Tukazane,1906,
Mtwara,Newala,Chiwonga,Chiwonga,Newala,Chiwonga,Chiwonga,2057,
Mtwara,Newala,Chiwonga,Ukombozi,Newala,Chiwonga,Ukombozi,757,
Mtwara,Newala,Chiwonga,Mmulunga,Newala,Chiwonga,Mmulunga,1119,
Mtwara,Newala,Chiwonga,Chikuti,Newala,Chiwonga,Chikuti,598,
Mtwara,Newala,Chiwonga,Pachanne,Newala,Chiwonga,Pachanne,766,
Mtwara,Newala,Maputi,Mtongwele,Newala,Maputi,Mtongwele,1834,
Mtwara,Newala,Maputi,Mnauya,Newala,Maputi,Mnauya,887,
Mtwara,Newala,Maputi,Kadengwa,Newala,Maputi,Kadengwa,772,
Mtwara,Newala,Maputi,Maputi,Newala,Maputi,Maputi,1672,
Mtwara,Newala,Maputi,Mikwangwa,Newala,Maputi,Mikwanga,1256,
Mtwara,Newala,Makukwe,Mmongo,Newala,Makukwe,Mmongo,1013,
Mtwara,Newala,Makukwe,Mnamunjelele,Newala,Makukwe,Mnamunjelele,1235,
Mtwara,Newala,Makukwe,Makukwe,Newala,Makukwe,Makukwe,2102,
Mtwara,Newala,Makukwe,Mnachi,Newala,Makukwe,Mnachi,1052,
Mtwara,Newala,Makukwe,Mnauja,Newala,Makukwe,Mnauja,919,
Mtwara,Newala,Mkwedu,Mkwedu,Newala,Mkwedu,Mkwedu,2859,
Mtwara,Newala,Mkwedu,Tengulengu,Newala,Mkwedu,Tengulengu,2478,
Mtwara,Newala,Mkwedu,Mnyambachi,Newala,Mkwedu,Mnyambachi,1099,
Mtwara,Newala,Mcholi II,Lidumbe shuleni,Newala,Mcholi II,Lidumbe Shule,1727,
Mtwara,Newala,Mcholi II,Mnaida,Newala,Mcholi II,Mnaida,602,
Mtwara,Newala,Mcholi II,Tawala,Newala,Mcholi II,Tawala,1709,
Mtwara,Newala,Mcholi II,Msilili,Newala,Mcholi II,Msilili,1135,
Mtwara,Newala,Mcholi II,Mtumbati,Newala,Mcholi II,Mitumbati,830,
Mtwara,Newala,Mtonya,Moneka,Newala,Mtonya,Moneka,483,
Mtwara,Newala,Mtonya,Majengo,Newala,Mtonya,Majengo,3038,
Mtwara,Newala,Mtonya,Julia,Newala,Mtonya,Julia,2382,
Mtwara,Newala,Mtonya,Lekanelo,Newala,Mtonya,Lekanelo,1010,
Mtwara,Newala,Mtonya,Kilimahewa,Newala,Mtonya,Kilimahewa,486,
Mtwara,Newala,Mtonya,Mwanona,Newala,Mtonya,Mwanona,240,
Mtwara,Newala,Makonga,Kilidu II,Newala,Makonga,Kilidu II,850,
Mtwara,Newala,Makonga,Nanyonda,Newala,Makonga,Nanyonda,1243,
Mtwara,Newala,Makonga,Juhudi,Newala,Makonga,Juhudi,1744,
Mtwara,Newala,Makonga,Mtangalanga,Newala,Makonga,Mtangalanga,1645,
Mtwara,Newala,Makonga,Makonga,Newala,Makonga,Makonga,2410,
Mtwara,Newala,Nakahako,Mnahuke,Newala,Nakahako,Mnahuke,712,
Mtwara,Newala,Nakahako,Mitahu,Newala,Nakahako,Mitahu,843,
Mtwara,Newala,Nakahako,Nakahako,Newala,Nakahako,Nakahako,1454,
Mtwara,Newala,Nakahako,Mpalu,Newala,Nakahako,Mpalu,1018,
Mtwara,Newala,Nakahako,Lukohe,Newala,Nakahako,Lukohe,480,
Mtwara,Newala,Chihangu,"Chihangu ""A""",Newala,Chihangu,Chihangu 'A',1830,
Mtwara,Newala,Chihangu,"Chihangu ""B""",Newala,Chihangu,Chihangu 'B',1424,
Mtwara,Newala,Chihangu,Idamnole,Newala,Chihangu,Idamnole,1888,
Mtwara,Newala,Chihangu,Mtongwelejuu,Newala,Chihangu,Mtongwele Juu,631,
Mtwara,Newala,Nambali,Chilende,Newala,Nambali,Chilende,668,
Mtwara,Newala,Nambali,Mmalachi,Newala,Nambali,Mmalachi,1122,
Mtwara,Newala,Nambali,"Nambali""A""",Newala,Nambali,Nambali 'A',1634,
Mtwara,Newala,Nambali,"Nambali""B""",Newala,Nambali,Nambali 'B',1546,
Mtwara,Newala,Nambali,Mahoha,Newala,Nambali,Mahoha,1325,
Mtwara,Newala,Nandwahi,Nandwahi,Newala,Nandwahi,Nandwahi,1584,
Mtwara,Newala,Nandwahi,Chikunda Lubido,Newala,Nandwahi,Chikunda Lubido,753,
Mtwara,Newala,Nandwahi,Mpilani,Newala,Nandwahi,Mpirani,535,
Mtwara,Newala,Nandwahi,Mbembele,Newala,Nandwahi,Mbembele,701,
Mtwara,Newala,Nandwahi,Madaba,Newala,Nandwahi,Madaba,1124,
Mtwara,Newala,Nandwahi,Chipito,Newala,Nandwahi,Chipito,520,
Mtwara,Newala,Nandwahi,Viokoli,Newala,Nandwahi,Vihokoli,1044,
Mtwara,Newala,Mtunguru,Ngongo,Newala,Mtunguru,Ngongo,1016,
Mtwara,Newala,Mtunguru,Mango,Newala,Mtunguru,Mango,856,
Mtwara,Newala,Mtunguru,Mtunguru,Newala,Mtunguru,Mtunguru,1812,
Mtwara,Newala,Mtunguru,Mkwaya,Newala,Mtunguru,Mkwaya,2363,
Mtwara,Newala,Mdimbampelempele,Minjale,Newala,Mdimbampelempele,Minjale,999,
Mtwara,Newala,Mdimbampelempele,Chitenda,Newala,Mdimbampelempele,Chitenda,1325,
Mtwara,Newala,Mdimbampelempele,Mdimba Mpelempele,Newala,Mdimbampelempele,Mdimbampelempele,1059,
Mtwara,Newala,Mdimbampelempele,Ngalu,Newala,Mdimbampelempele,Ngalu,474,
Mtwara,Masasi,Namatutwe,Namalembo,Masasi,Namatutwe,Namalembo,2230,
Mtwara,Masasi,Namatutwe,Chingulungulu,Masasi,Namatutwe,Chingulungulu,2891,
Mtwara,Masasi,Namatutwe,Mkwapa,Masasi,Namatutwe,Mkwapa,1433,
Mtwara,Masasi,Namatutwe,Namatutwe,Masasi,Namatutwe,Namatutwe,4529,
Mtwara,Masasi,Namatutwe,Msikisi,Masasi,Namatutwe,Msikisi,2117,
Mtwara,Masasi,Namatutwe,Miwale,Masasi,Namatutwe,Miwale,922,
Mtwara,Masasi,Namajani,Mamahinga,Masasi,Namajani,Mamahinga,1808,
Mtwara,Masasi,Namajani,Namajani,Masasi,Namajani,Namajani,4484,
Mtwara,Masasi,Namajani,Ngalole,Masasi,Namajani,Ngalole,3699,
Mtwara,Masasi,Namajani,Amani chiroro,Masasi,Namajani,Amani-Chiroro,3189,
Mtwara,Masasi,Namajani,Migombani,Masasi,Namajani,Migombani,560,
Mtwara,Masasi,Mlingula,Masiku,Masasi,Mlingula,Masiku,1986,
Mtwara,Masasi,Mlingula,Mlingula,Masasi,Mlingula,Mlingula,2690,
Mtwara,Masasi,Mlingula,Namichi,Masasi,Mlingula,Namichi,1366,
Mtwara,Masasi,Mlingula,Chikoweti,Masasi,Mlingula,Chikoweti,1407,
Mtwara,Masasi,Mlingula,Nambaya,Masasi,Mlingula,Nambaya,1646,
Mtwara,Masasi,Chiwale,Nanyindwa,Masasi,Chiwale,Nanyindwa,1626,
Mtwara,Masasi,Chiwale,Lilala,Masasi,Chiwale,Lilala,1402,
Mtwara,Masasi,Chiwale,Chiwale,Masasi,Chiwale,Chiwale,4199,
Mtwara,Masasi,Chiwale,Kivukoni,Masasi,Chiwale,Kivukoni,4084,
Mtwara,Masasi,Lukuledi,"Lukuledi""A""",Masasi,Lukuledi,Lukuledi 'A',2914,
Mtwara,Masasi,Lukuledi,Mkoropola,Masasi,Lukuledi,Mkoropola,1758,
Mtwara,Masasi,Lukuledi,Nasindi,Masasi,Lukuledi,Nasindi,1880,
Mtwara,Masasi,Lukuledi,Napata,Masasi,Lukuledi,Napata,1401,
Mtwara,Masasi,Lukuledi,Chikunja,Masasi,Lukuledi,Chikunja,2110,
Mtwara,Masasi,Lukuledi,Mraushi,Masasi,Lukuledi,Mraushi,2953,
Mtwara,Masasi,Lukuledi,Nanditi,Masasi,Lukuledi,Nanditi,922,
Mtwara,Masasi,Lukuledi,Lukuledi'B',Masasi,Lukuledi,Lukuledi 'B',3122,
Mtwara,Masasi,Mpanyani,Mpanyani,Masasi,Mpanyani,Mpanyani,1408,
Mtwara,Masasi,Mpanyani,Mihima,Masasi,Mpanyani,Mihima,1283,
Mtwara,Masasi,Mpanyani,Nambawala,Masasi,Mpanyani,Nambawala,2550,
Mtwara,Masasi,Mpanyani,Muungano,Masasi,Mpanyani,Muungano,2318,
Mtwara,Masasi,Chigugu,Mbaju,Masasi,Chigugu,Mbaju,2568,
Mtwara,Masasi,Chigugu,Chigugu,Masasi,Chigugu,Chigugu,3191,
Mtwara,Masasi,Chigugu,Mbemba,Masasi,Chigugu,Mbemba,2038,
Mtwara,Masasi,Chigugu,Mandiwa,Masasi,Chigugu,Mandiwa,2830,
Mtwara,Masasi,Chigugu,Liloya,Masasi,Chigugu,Liloya,1547,
Mtwara,Masasi,Chigugu,Chikukwe,Masasi,Chigugu,Chikukwe,1189,
Mtwara,Masasi,Chigugu,Maparagwe,Masasi,Chigugu,Maparagwe,1414,
Mtwara,Masasi,Chigugu,Mwambao,Masasi,Chigugu,Mwambao,2402,
