"X","ID","Biter_ID","Freq","prop"
5356,223,183,8098,16.196
5357,223,185,213,0.426
5358,223,194,3,0.006
5359,223,195,1,0.002
5360,223,200,179,0.358
5361,223,201,788,1.576
5362,223,211,1,0.002
5363,223,215,20249,40.498
5364,223,218,5863,11.726
5365,223,219,294,0.588
5366,223,221,2355,4.71
5367,223,222,87,0.174
5368,223,225,5189,10.378
5369,223,227,11,0.022
5370,223,228,387,0.774
5371,223,324,236,0.472
5372,223,325,1444,2.888
5373,223,326,4490,8.98
5374,223,328,43,0.086
5375,253,234,1,0.002
5376,253,236,6838,13.676
5377,253,254,28059,56.118
5378,253,255,15102,30.204
5379,257,237,10,0.02
5380,257,256,2370,4.74
5381,257,261,299,0.598
5382,257,262,7,0.014
5383,257,268,232,0.464
5384,257,270,46823,93.646
5385,257,280,109,0.218
5386,257,282,108,0.216
5387,257,283,42,0.084
5388,266,275,1,0.002
5389,266,309,27541,55.082
5390,266,310,8618,17.236
5391,266,311,13795,27.59
5392,266,336,45,0.09
5393,275,242,20534,41.068
5394,275,246,26332,52.664
5395,275,250,3134,6.268
5396,276,242,37,0.074
5397,276,246,46,0.092
5398,276,250,3,0.006
5399,276,262,2,0.004
5400,276,275,32202,64.404
5401,276,277,17710,35.42
5402,282,251,37,0.074
5403,282,256,3163,6.326
5404,282,261,13,0.026
5405,282,262,25,0.05
5406,282,268,3532,7.064
5407,282,279,2,0.004
5408,282,280,42948,85.896
5409,282,283,280,0.56
5410,287,130,49,0.098
5411,287,132,1,0.002
5412,287,134,178,0.356
5413,287,138,1,0.002
5414,287,140,1151,2.302
5415,287,141,1277,2.554
5416,287,203,56,0.112
5417,287,205,11886,23.772
5418,287,206,12,0.024
5419,287,209,6,0.012
5420,287,210,4,0.008
5421,287,211,2,0.004
5422,287,286,438,0.876
5423,287,292,4179,8.358
5424,287,297,133,0.266
5425,287,298,6,0.012
5426,287,300,5,0.01
5427,287,320,2079,4.158
5428,287,322,11097,22.194
5429,287,323,11,0.022
5430,287,330,9,0.018
5431,287,333,26,0.052
5432,287,418,18,0.036
5433,287,419,17269,34.538
5434,287,422,107,0.214
5435,289,287,5842,11.684
5436,289,288,44137,88.274
5437,289,292,6,0.012
5438,289,321,14,0.028
5439,289,322,1,0.002
5440,292,92,1,0.002
5441,292,112,1,0.002
5442,292,123,54,0.108
5443,292,125,444,0.888
5444,292,127,4,0.008
5445,292,132,32138,64.276
5446,292,142,17,0.034
5447,292,203,1031,2.062
5448,292,209,4045,8.09
5449,292,210,1258,2.516
5450,292,211,1880,3.76
5451,292,286,6240,12.48
5452,292,310,1,0.002
5453,292,311,2,0.004
5454,292,313,1,0.002
5455,292,336,128,0.256
5456,292,418,2603,5.206
5457,292,425,72,0.144
5458,292,431,74,0.148
5459,292,485,2,0.004
5460,292,486,4,0.008
5461,247,238,61,0.122
5462,247,242,16,0.032
5463,247,246,411,0.822
5464,247,250,3620,7.24
5465,247,251,128,0.256
5466,247,252,45474,90.948
5467,247,256,2,0.004
5468,247,257,21,0.042
5469,247,258,44,0.088
5470,247,259,18,0.036
5471,247,269,187,0.374
5472,247,270,9,0.018
5473,247,279,3,0.006
5474,247,280,5,0.01
5475,247,282,1,0.002
5476,386,385,535,1.07
5477,386,389,29,0.058
5478,386,390,3,0.006
5479,386,391,13,0.026
5480,386,407,14317,28.634
5481,386,416,35103,70.206
5482,390,389,3777,7.554
5483,390,405,6,0.012
5484,390,409,13984,27.968
5485,390,412,30100,60.2
5486,390,415,2133,4.266
5487,387,385,5162,10.324
5488,387,386,42385,84.77
5489,387,389,455,0.91
5490,387,390,30,0.06
5491,387,391,84,0.168
5492,387,405,9,0.018
5493,387,407,772,1.544
5494,387,410,24,0.048
5495,387,412,3,0.006
5496,387,413,114,0.228
5497,387,415,4,0.008
5498,387,416,958,1.916
5499,388,385,23,0.046
5500,388,386,61,0.122
5501,388,387,48121,96.242
5502,388,389,81,0.162
5503,388,390,2,0.004
5504,388,405,3,0.006
5505,388,407,28,0.056
5506,388,408,1329,2.658
5507,388,412,1,0.002
5508,388,414,347,0.694
5509,388,416,4,0.008
5510,391,389,114,0.228
5511,391,390,48223,96.446
5512,391,405,2,0.004
5513,391,409,451,0.902
5514,391,412,564,1.128
5515,391,415,646,1.292
5516,389,405,46273,92.546
5517,389,415,3727,7.454
5518,395,102,1,0.002
5519,395,106,1,0.002
5520,395,107,19,0.038
5521,395,108,29,0.058
5522,395,110,15,0.03
5523,395,397,46624,93.248
5524,395,398,181,0.362
5525,395,399,219,0.438
5526,395,400,9,0.018
5527,395,403,2902,5.804
5528,394,104,1,0.002
5529,394,105,3,0.006
5530,394,106,2,0.004
5531,394,107,33,0.066
5532,394,108,3,0.006
5533,394,109,13,0.026
5534,394,110,2,0.004
5535,394,113,79,0.158
5536,394,117,1,0.002
5537,394,392,34853,69.706
5538,394,395,2136,4.272
5539,394,397,2283,4.566
5540,394,398,1102,2.204
5541,394,399,1209,2.418
5542,394,400,70,0.14
5543,394,401,1707,3.414
5544,394,402,5225,10.45
5545,394,403,1278,2.556
5546,392,94,1,0.002
5547,392,97,26614,53.228
5548,392,98,2,0.004
5549,392,99,1,0.002
5550,392,100,3,0.006
5551,392,101,330,0.66
5552,392,102,1,0.002
5553,392,103,1,0.002
5554,392,104,298,0.596
5555,392,105,100,0.2
5556,392,106,22,0.044
5557,392,107,4217,8.434
5558,392,108,410,0.82
5559,392,109,2419,4.838
5560,392,110,194,0.388
5561,392,111,5,0.01
5562,392,112,1,0.002
5563,392,117,464,0.928
5564,392,118,452,0.904
5565,392,230,189,0.378
5566,392,395,2605,5.21
5567,392,397,1481,2.962
5568,392,398,712,1.424
5569,392,399,676,1.352
5570,392,400,149,0.298
5571,392,401,3248,6.496
5572,392,402,5255,10.51
5573,392,403,149,0.298
5574,392,446,1,0.002
5575,397,100,3,0.006
5576,397,102,2,0.004
5577,397,103,1,0.002
5578,397,106,22,0.044
5579,397,107,96,0.192
5580,397,108,382,0.764
5581,397,110,199,0.398
5582,397,137,2,0.004
5583,397,398,2201,4.402
5584,397,399,9511,19.022
5585,397,400,146,0.292
5586,397,403,37435,74.87
5587,400,91,36,0.072
5588,400,103,69,0.138
5589,400,107,15039,30.078
5590,400,111,123,0.246
5591,400,398,13900,27.8
5592,400,399,20832,41.664
5593,400,442,1,0.002
5594,399,103,4,0.008
5595,399,107,3805,7.61
5596,399,111,6,0.012
5597,399,398,46185,92.37
5598,398,91,4308,8.616
5599,398,103,44858,89.716
5600,398,116,586,1.172
5601,398,127,13,0.026
5602,398,142,4,0.008
5603,398,442,212,0.424
5604,398,445,19,0.038
5605,406,387,4,0.008
5606,406,388,115,0.23
5607,406,407,11,0.022
5608,406,408,8,0.016
5609,406,410,1,0.002
5610,406,411,49803,99.606
5611,406,413,1,0.002
5612,406,414,46,0.092
5613,406,415,1,0.002
5614,406,416,10,0.02
5615,401,100,1,0.002
5616,401,102,2,0.004
5617,401,106,16,0.032
5618,401,107,42,0.084
5619,401,108,67,0.134
5620,401,110,21,0.042
5621,401,395,31851,63.702
5622,401,397,16235,32.47
5623,401,398,141,0.282
5624,401,399,198,0.396
5625,401,400,287,0.574
5626,401,403,1139,2.278
5627,404,387,33,0.066
5628,404,388,3749,7.498
5629,404,389,5,0.01
5630,404,390,1,0.002
5631,404,394,851,1.702
5632,404,405,128,0.256
5633,404,406,37499,74.998
5634,404,407,16,0.032
5635,404,408,3,0.006
5636,404,409,5,0.01
5637,404,410,8,0.016
5638,404,411,7684,15.368
5639,404,412,2,0.004
5640,404,414,13,0.026
5641,404,415,1,0.002
5642,404,416,2,0.004
5643,407,385,6461,12.922
5644,407,389,774,1.548
5645,407,390,5017,10.034
5646,407,391,27032,54.064
5647,407,405,249,0.498
5648,407,409,4209,8.418
5649,407,412,5766,11.532
5650,407,415,492,0.984
5651,414,385,1,0.002
5652,414,387,2241,4.482
5653,414,390,9,0.018
5654,414,391,10,0.02
5655,414,407,92,0.184
5656,414,409,2,0.004
5657,414,410,303,0.606
5658,414,412,3,0.006
5659,414,413,47147,94.294
5660,414,415,6,0.012
5661,414,416,186,0.372
5662,403,100,27,0.054
5663,403,102,47,0.094
5664,403,106,107,0.214
5665,403,107,280,0.56
5666,403,108,3461,6.922
5667,403,110,1757,3.514
5668,403,115,3,0.006
5669,403,119,1,0.002
5670,403,398,16665,33.33
5671,403,399,26494,52.988
5672,403,400,1157,2.314
5673,403,405,1,0.002
5674,409,389,46773,93.546
5675,409,395,1,0.002
5676,409,405,1667,3.334
5677,409,415,1559,3.118
5678,410,385,3,0.006
5679,410,386,25,0.05
5680,410,390,11,0.022
5681,410,391,23,0.046
5682,410,405,2,0.004
5683,410,407,21963,43.926
5684,410,409,160,0.32
5685,410,412,218,0.436
5686,410,415,2,0.004
5687,410,416,27593,55.186
5688,412,389,94,0.188
5689,412,390,4808,9.616
5690,412,405,5,0.01
5691,412,409,45090,90.18
5692,412,415,3,0.006
5693,413,385,2,0.004
5694,413,386,1,0.002
5695,413,390,13,0.026
5696,413,391,84,0.168
5697,413,407,3334,6.668
5698,413,409,13,0.026
5699,413,410,38901,77.802
5700,413,412,8,0.016
5701,413,415,10,0.02
5702,413,416,7634,15.268
5703,411,385,2,0.004
5704,411,387,56,0.112
5705,411,388,2062,4.124
5706,411,390,30,0.06
5707,411,391,59,0.118
5708,411,405,2,0.004
5709,411,407,827,1.654
5710,411,408,681,1.362
5711,411,409,153,0.306
5712,411,410,2563,5.126
5713,411,412,125,0.25
5714,411,413,1311,2.622
5715,411,414,41682,83.364
5716,411,415,14,0.028
5717,411,416,433,0.866
5718,408,387,3769,7.538
5719,408,390,1,0.002
5720,408,391,2,0.004
5721,408,413,8,0.016
5722,408,414,46214,92.428
5723,408,416,6,0.012
5724,405,398,3,0.006
5725,405,399,3,0.006
5726,405,415,49994,99.988
5727,416,385,10,0.02
5728,416,390,60,0.12
5729,416,391,209,0.418
5730,416,407,49716,99.432
5731,416,409,2,0.004
5732,416,415,3,0.006
5733,415,103,2,0.004
5734,415,107,3209,6.418
5735,415,116,660,1.32
5736,415,398,46129,92.258
5737,402,105,174,0.348
5738,402,106,1,0.002
5739,402,107,13,0.026
5740,402,108,10,0.02
5741,402,110,3,0.006
5742,402,395,9869,19.738
5743,402,397,22443,44.886
5744,402,398,398,0.796
5745,402,399,1892,3.784
5746,402,400,12,0.024
5747,402,401,13797,27.594
5748,402,403,1388,2.776
5749,385,389,648,1.296
5750,385,390,599,1.198
5751,385,391,48706,97.412
5752,385,409,13,0.026
5753,385,412,27,0.054
5754,385,415,7,0.014
5755,417,94,13,0.026
5756,417,95,3,0.006
5757,417,97,45,0.09
5758,417,129,8885,17.77
5759,417,131,49,0.098
5760,417,284,5,0.01
5761,417,285,282,0.564
5762,417,288,2,0.004
5763,417,290,1,0.002
5764,417,418,28,0.056
5765,417,419,129,0.258
5766,417,420,39198,78.396
5767,417,422,12,0.024
5768,417,423,68,0.136
5769,417,425,1,0.002
5770,417,451,6,0.012
5771,417,861,1273,2.546
5772,419,92,1,0.002
5773,419,96,1,0.002
5774,419,130,18,0.036
5775,419,132,1,0.002
5776,419,134,20,0.04
5777,419,138,2,0.004
5778,419,139,3,0.006
5779,419,140,1999,3.998
5780,419,141,2003,4.006
5781,419,143,1,0.002
5782,419,292,1,0.002
5783,419,322,7,0.014
5784,419,418,690,1.38
5785,419,422,45144,90.288
5786,419,425,49,0.098
5787,419,429,5,0.01
5788,419,430,50,0.1
5789,419,431,3,0.006
5790,419,448,2,0.004
5791,418,91,282,0.564
5792,418,103,22,0.044
5793,418,127,755,1.51
5794,418,142,13153,26.306
5795,418,190,37,0.074
5796,418,203,8764,17.528
5797,418,229,689,1.378
5798,418,433,13364,26.728
5799,418,445,2651,5.302
5800,418,453,10283,20.566
5801,420,93,4,0.008
5802,420,94,39081,78.162
5803,420,95,229,0.458
5804,420,101,2,0.004
5805,420,135,293,0.586
5806,420,136,394,0.788
5807,420,140,1,0.002
5808,420,141,1,0.002
5809,420,143,1,0.002
5810,420,204,9,0.018
5811,420,284,104,0.208
5812,420,288,3,0.006
5813,420,289,3,0.006
5814,420,290,2,0.004
5815,420,291,19,0.038
5816,420,418,185,0.37
5817,420,419,1789,3.578
5818,420,422,304,0.608
5819,420,423,7147,14.294
5820,420,425,12,0.024
5821,420,427,2,0.004
5822,420,428,1,0.002
5823,420,430,3,0.006
5824,420,431,1,0.002
5825,420,449,410,0.82
5826,421,94,3,0.006
5827,421,95,2,0.004
5828,421,97,1,0.002
5829,421,113,13,0.026
5830,421,129,10,0.02
5831,421,144,1,0.002
5832,421,285,1,0.002
5833,421,417,19553,39.106
5834,421,418,8,0.016
5835,421,419,147,0.294
5836,421,420,3690,7.38
5837,421,422,212,0.424
5838,421,423,1179,2.358
5839,421,425,4,0.008
5840,421,430,1,0.002
5841,421,432,24952,49.904
5842,421,441,212,0.424
5843,421,451,11,0.022
5845,428,91,24,0.048
5846,428,92,257,0.514
5847,428,96,35,0.07
5848,428,99,1,0.002
5849,428,102,1,0.002
5850,428,105,109,0.218
5851,428,122,24,0.048
5852,428,130,1,0.002
5853,428,134,3,0.006
5854,428,137,2,0.004
5855,428,138,11,0.022
5856,428,139,2,0.004
5857,428,140,213,0.426
5858,428,141,131,0.262
5859,428,419,2190,4.38
5860,428,422,258,0.516
5861,428,425,37,0.074
5862,428,426,395,0.79
5863,428,429,6442,12.884
5864,428,430,4704,9.408
5865,428,431,632,1.264
5866,428,433,98,0.196
5867,428,444,14,0.028
5868,428,445,48,0.096
5869,428,447,9675,19.35
5870,428,448,1416,2.832
5871,428,450,10,0.02
5872,428,452,23266,46.532
5873,428,453,1,0.002
5874,425,91,68,0.136
5875,425,92,12532,25.064
5876,425,111,1,0.002
5877,425,127,3,0.006
5878,425,142,78,0.156
5879,425,229,15,0.03
5880,425,286,57,0.114
5881,425,418,30906,61.812
5882,425,433,4377,8.754
5883,425,438,5,0.01
5884,425,445,585,1.17
5885,425,453,1373,2.746
5886,431,91,91,0.182
5887,431,92,10605,21.21
5888,431,99,95,0.19
5889,431,103,2,0.004
5890,431,112,11,0.022
5891,431,125,13,0.026
5892,431,132,106,0.212
5893,431,142,15,0.03
5894,431,229,4,0.008
5895,431,418,135,0.27
5896,431,425,37907,75.814
5897,431,433,780,1.56
5898,431,445,175,0.35
5899,431,453,61,0.122
5900,430,91,4,0.008
5901,430,92,149,0.298
5902,430,96,496,0.992
5903,430,100,8,0.016
5904,430,102,8,0.016
5905,430,110,1,0.002
5906,430,124,1,0.002
5907,430,132,2,0.004
5908,430,137,42,0.084
5909,430,138,312,0.624
5910,430,139,87,0.174
5911,430,143,164,0.328
5912,430,418,5,0.01
5913,430,425,591,1.182
5914,430,426,244,0.488
5915,430,429,14522,29.044
5916,430,431,33248,66.496
5917,430,433,34,0.068
5918,430,444,4,0.008
5919,430,445,7,0.014
5920,430,450,70,0.14
5921,430,453,1,0.002
5922,427,91,8,0.016
5923,427,92,14,0.028
5924,427,105,1,0.002
5925,427,133,18,0.036
5926,427,140,2,0.004
5927,427,419,15,0.03
5928,427,422,5,0.01
5929,427,425,7,0.014
5930,427,426,160,0.32
5931,427,428,45437,90.874
5932,427,429,786,1.572
5933,427,430,177,0.354
5934,427,431,53,0.106
5935,427,433,59,0.118
5936,427,434,6,0.012
5937,427,436,10,0.02
5938,427,443,2028,4.056
5939,427,444,4,0.008
5940,427,445,30,0.06
5941,427,447,315,0.63
5942,427,448,90,0.18
5943,427,450,8,0.016
5944,427,452,766,1.532
5945,427,453,1,0.002
5946,429,91,129,0.258
5947,429,92,3354,6.708
5948,429,99,12,0.024
5949,429,106,5,0.01
5950,429,132,1,0.002
5951,429,138,1547,3.094
5952,429,139,305,0.61
5953,429,425,353,0.706
5954,429,426,22928,45.856
5955,429,431,19661,39.322
5956,429,433,417,0.834
5957,429,444,948,1.896
5958,429,445,313,0.626
5959,429,453,27,0.054
5960,424,113,1,0.002
5961,424,128,144,0.288
5962,424,417,45,0.09
5963,424,420,4,0.008
5964,424,421,49746,99.492
5965,424,432,57,0.114
5966,424,435,2,0.004
5967,424,437,1,0.002
5968,422,92,13,0.026
5969,422,96,17,0.034
5970,422,125,1,0.002
5971,422,130,1826,3.652
5972,422,132,5,0.01
5973,422,137,5,0.01
5974,422,138,93,0.186
5975,422,139,58,0.116
5976,422,142,3,0.006
5977,422,143,42,0.084
5978,422,286,2,0.004
5979,422,292,1,0.002
5980,422,418,4095,8.19
5981,422,425,15740,31.48
5982,422,426,45,0.09
5983,422,429,947,1.894
5984,422,430,25420,50.84
5985,422,431,1552,3.104
5986,422,433,102,0.204
5987,422,444,1,0.002
5988,422,445,5,0.01
5989,422,450,12,0.024
5990,422,453,15,0.03
5991,432,93,1,0.002
5992,432,94,18,0.036
5993,432,95,12,0.024
5994,432,97,28,0.056
5995,432,129,20,0.04
5996,432,417,48471,96.942
5997,432,419,4,0.008
5998,432,420,274,0.548
5999,432,422,17,0.034
6000,432,423,85,0.17
6001,432,425,6,0.012
6002,432,427,4,0.008
6003,432,428,3,0.006
6004,432,429,2,0.004
6005,432,430,5,0.01
6006,432,431,1,0.002
6007,432,433,2,0.004
6008,432,446,118,0.236
6009,432,449,11,0.022
6010,432,451,915,1.83
6011,432,452,1,0.002
6012,432,861,2,0.004
6013,423,93,84,0.168
6014,423,98,37,0.074
6015,423,133,3,0.006
6016,423,140,6,0.012
6017,423,141,3,0.006
6018,423,288,4,0.008
6019,423,289,2,0.004
6020,423,290,5,0.01
6021,423,317,1,0.002
6022,423,318,3,0.006
6023,423,319,2,0.004
6024,423,418,38,0.076
6025,423,419,6843,13.686
6026,423,422,42268,84.536
6027,423,425,118,0.236
6028,423,427,508,1.016
6029,423,428,35,0.07
6030,423,430,21,0.042
6031,423,431,9,0.018
6032,423,433,1,0.002
6033,423,452,9,0.018
6034,434,428,1,0.002
6035,434,436,49950,99.9
6036,434,438,3,0.006
6037,434,443,13,0.026
6038,434,447,6,0.012
6039,434,448,2,0.004
6040,434,452,23,0.046
6041,434,468,1,0.002
6042,434,473,1,0.002
6043,437,421,23,0.046
6044,437,434,5,0.01
6045,437,436,31,0.062
6046,437,438,13,0.026
6047,437,439,979,1.958
6048,437,441,48934,97.868
6049,437,446,4,0.008
6050,437,449,4,0.008
6051,437,451,7,0.014
6052,440,421,1,0.002
6053,440,426,1,0.002
6054,440,432,1,0.002
6055,440,435,10891,21.782
6056,440,436,5,0.01
6057,440,437,36543,73.086
6058,440,438,2,0.004
6059,440,439,340,0.68
6060,440,441,2142,4.284
6061,440,442,3,0.006
6062,440,443,2,0.004
6063,440,444,1,0.002
6064,440,446,36,0.072
6065,440,447,6,0.012
6066,440,448,8,0.016
6067,440,449,9,0.018
6068,440,450,4,0.008
6069,440,451,5,0.01
6070,435,421,4,0.008
6071,435,436,1,0.002
6072,435,437,48909,97.818
6073,435,439,13,0.026
6074,435,441,1073,2.146
6075,438,91,100,0.2
6076,438,418,2,0.004
6077,438,433,225,0.45
6078,438,442,660,1.32
6079,438,445,7560,15.12
6080,438,453,41453,82.906
6081,436,426,7,0.014
6082,436,428,56,0.112
6083,436,429,1,0.002
6084,436,438,2737,5.474
6085,436,443,19712,39.424
6086,436,444,6,0.012
6087,436,447,12830,25.66
6088,436,448,2571,5.142
6089,436,450,322,0.644
6090,436,452,11527,23.054
6091,436,453,8,0.016
6092,436,468,170,0.34
6093,436,472,24,0.048
6094,436,473,25,0.05
6095,436,475,4,0.008
6096,439,94,6,0.012
6097,439,95,1,0.002
6098,439,420,22,0.044
6099,439,427,1,0.002
6100,439,434,1661,3.322
6101,439,436,4274,8.548
6102,439,438,359,0.718
6103,439,443,8,0.016
6104,439,444,1,0.002
6105,439,447,33,0.066
6106,439,448,43,0.086
6107,439,449,43547,87.094
6108,439,450,29,0.058
6109,439,452,13,0.026
6110,439,453,2,0.004
6111,441,94,1,0.002
6112,441,417,2,0.004
6113,441,420,2,0.004
6114,441,426,7,0.014
6115,441,427,5,0.01
6116,441,432,2960,5.92
6117,441,434,18,0.036
6118,441,436,49,0.098
6119,441,438,28,0.056
6120,441,439,7223,14.446
6121,441,443,18,0.036
6122,441,444,4,0.008
6123,441,445,6,0.012
6124,441,446,8937,17.874
6125,441,447,154,0.308
6126,441,448,134,0.268
6127,441,449,2512,5.024
6128,441,450,127,0.254
6129,441,451,27633,55.266
6130,441,452,156,0.312
6131,441,453,24,0.048
6132,443,91,6,0.012
6133,443,105,1,0.002
6134,443,426,93,0.186
6135,443,428,633,1.266
6136,443,429,2,0.004
6137,443,442,7,0.014
6138,443,444,1115,2.23
6139,443,445,12,0.024
6140,443,447,40726,81.452
6141,443,448,6814,13.628
6142,443,450,92,0.184
6143,443,452,498,0.996
6144,443,453,1,0.002
6145,442,142,316,0.632
6146,442,433,49684,99.368
6147,445,91,16214,32.428
6148,445,142,1,0.002
6149,445,433,31875,63.75
6150,445,442,1910,3.82
6151,444,91,5778,11.556
6152,444,92,614,1.228
6153,444,99,16,0.032
6154,444,106,240,0.48
6155,444,132,1,0.002
6156,444,400,1,0.002
6157,444,425,29,0.058
6158,444,431,1747,3.494
6159,444,433,264,0.528
6160,444,438,784,1.568
6161,444,442,6833,13.666
6162,444,445,32693,65.386
6163,444,453,1000,2
6164,449,91,50,0.1
6165,449,92,6,0.012
6166,449,93,3,0.006
6167,449,95,1698,3.396
6168,449,98,2,0.004
6169,449,101,503,1.006
6170,449,104,2,0.004
6171,449,105,1,0.002
6172,449,117,2,0.004
6173,449,419,1,0.002
6174,449,422,1,0.002
6175,449,423,20,0.04
6176,449,426,5073,10.146
6177,449,427,7754,15.508
6178,449,428,780,1.56
6179,449,429,156,0.312
6180,449,430,17,0.034
6181,449,431,4,0.008
6182,449,433,73,0.146
6183,449,434,16,0.032
6184,449,436,47,0.094
6185,449,438,3,0.006
6186,449,442,8,0.016
6187,449,443,11000,22
6188,449,444,963,1.926
6189,449,445,4513,9.026
6190,449,447,9347,18.694
6191,449,448,5366,10.732
6192,449,450,948,1.896
6193,449,452,1548,3.096
6194,449,453,95,0.19
6195,447,92,1,0.002
6196,447,141,1,0.002
6197,447,419,1,0.002
6198,447,426,78,0.156
6199,447,429,5,0.01
6200,447,444,117,0.234
6201,447,445,15,0.03
6202,447,448,35804,71.608
6203,447,450,1895,3.79
6204,447,452,12083,24.166
6205,452,140,1,0.002
6206,452,419,257,0.514
6207,452,422,48,0.096
6208,452,425,1,0.002
6209,452,426,109,0.218
6210,452,429,23,0.046
6211,452,430,15,0.03
6212,452,433,27,0.054
6213,452,438,1,0.002
6214,452,444,2,0.004
6215,452,445,25,0.05
6216,452,447,42552,85.104
6217,452,448,4985,9.97
6218,452,450,153,0.306
6219,452,453,1794,3.588
6220,452,468,5,0.01
6221,452,473,2,0.004
6222,453,91,304,0.608
6223,453,433,16719,33.438
6224,453,442,40,0.08
6225,453,445,32937,65.874
6226,451,420,3,0.006
6227,451,427,1,0.002
6228,451,434,1,0.002
6229,451,436,1,0.002
6230,451,439,751,1.502
6231,451,446,48536,97.072
6232,451,447,1,0.002
6233,451,449,619,1.238
6234,451,452,77,0.154
6235,451,453,10,0.02
6236,446,94,4,0.008
6237,446,426,1,0.002
6238,446,427,1,0.002
6239,446,439,388,0.776
6240,446,443,5,0.01
6241,446,444,1,0.002
6242,446,447,1,0.002
6243,446,448,5,0.01
6244,446,449,49590,99.18
6245,446,450,3,0.006
6246,446,452,1,0.002
6247,448,91,25,0.05
6248,448,92,1,0.002
6249,448,422,18,0.036
6250,448,426,2754,5.508
6251,448,429,56,0.112
6252,448,430,16,0.032
6253,448,431,1,0.002
6254,448,433,8,0.016
6255,448,438,47,0.094
6256,448,442,51,0.102
6257,448,444,6491,12.982
6258,448,445,335,0.67
6259,448,450,40170,80.34
6260,448,453,27,0.054
6261,450,91,27,0.054
6262,450,92,4,0.008
6263,450,96,2,0.004
6264,450,102,1,0.002
6265,450,426,19945,39.89
6266,450,429,759,1.518
6267,450,431,4,0.008
6268,450,433,12,0.024
6269,450,438,846,1.692
6270,450,442,75,0.15
6271,450,444,27288,54.576
6272,450,445,710,1.42
6273,450,453,327,0.654
6274,426,91,288,0.576
6275,426,92,241,0.482
6276,426,99,1,0.002
6277,426,106,5,0.01
6278,426,138,64,0.128
6279,426,139,15,0.03
6280,426,425,40,0.08
6281,426,431,1156,2.312
6282,426,433,447,0.894
6283,426,438,10,0.02
6284,426,442,9,0.018
6285,426,444,40260,80.52
6286,426,445,7139,14.278
6287,426,453,325,0.65
6288,459,18,3,0.006
6289,459,89,4,0.008
6290,459,454,75,0.15
6291,459,455,44005,88.01
6292,459,456,224,0.448
6293,459,457,933,1.866
6294,459,461,13,0.026
6295,459,462,6,0.012
6296,459,467,1,0.002
6297,459,471,4729,9.458
6298,459,475,1,0.002
6299,459,476,1,0.002
6300,459,490,5,0.01
6301,454,456,49975,99.95
6302,454,460,1,0.002
6303,454,462,21,0.042
6304,454,469,3,0.006
6305,455,454,17175,34.35
6306,455,456,14675,29.35
6307,455,457,10591,21.182
6308,455,460,3,0.006
6309,455,461,21,0.042
6310,455,462,113,0.226
6311,455,466,4,0.008
6312,455,467,3968,7.936
6313,455,469,22,0.044
6314,455,470,3426,6.852
6315,455,475,1,0.002
6316,455,491,1,0.002
6317,457,15,15,0.03
6318,457,17,1,0.002
6319,457,88,8,0.016
6320,457,454,14129,28.258
6321,457,456,13410,26.82
6322,457,460,581,1.162
6323,457,462,1128,2.256
6324,457,466,95,0.19
6325,457,469,7,0.014
6326,457,472,5,0.01
6327,457,473,6,0.012
6328,457,475,1698,3.396
6329,457,476,10820,21.64
6330,457,479,6,0.012
6331,457,491,8091,16.182
6332,458,455,5,0.01
6333,458,459,49995,99.99
6334,456,12,1,0.002
6335,456,17,4,0.008
6336,456,460,1441,2.882
6337,456,462,43813,87.626
6338,456,463,1,0.002
6339,456,465,66,0.132
6340,456,469,4674,9.348
6341,460,16,46018,92.036
6342,460,33,25,0.05
6343,460,463,2,0.004
6344,460,481,3907,7.814
6345,460,484,27,0.054
6346,460,485,9,0.018
6347,460,486,12,0.024
6348,462,16,1,0.002
6349,462,460,46545,93.09
6350,462,463,3050,6.1
6351,462,464,404,0.808
6352,461,15,1,0.002
6353,461,456,1,0.002
6354,461,457,5573,11.146
6355,461,460,908,1.816
6356,461,475,121,0.242
6357,461,476,546,1.092
6358,461,479,4,0.008
6359,461,491,14015,28.03
6360,461,492,28831,57.662
6361,463,464,50000,100
6362,466,454,12,0.024
6363,466,456,2,0.004
6364,466,463,57,0.114
6365,466,464,83,0.166
6366,466,465,41307,82.614
6367,466,469,7237,14.474
6368,466,475,1,0.002
6369,466,532,1166,2.332
6370,466,534,135,0.27
6371,464,418,2,0.004
6372,464,433,11,0.022
6373,464,438,46634,93.268
6374,464,442,3,0.006
6375,464,445,27,0.054
6376,464,453,1853,3.706
6377,464,485,1470,2.94
6378,470,454,191,0.382
6379,470,456,56,0.112
6380,470,457,392,0.784
6381,470,462,17,0.034
6382,470,463,8,0.016
6383,470,464,17,0.034
6384,470,465,528,1.056
6385,470,466,24067,48.134
6386,470,469,24683,49.366
6387,470,530,1,0.002
6388,470,531,34,0.068
6389,470,532,4,0.008
6390,470,533,2,0.004
6391,469,460,9,0.018
6392,469,462,33804,67.608
6393,469,463,13418,26.836
6394,469,464,2769,5.538
6395,465,462,45,0.09
6396,465,463,6834,13.668
6397,465,464,839,1.678
6398,465,469,42282,84.564
6399,471,455,782,1.564
6400,471,465,2,0.004
6401,471,466,36,0.072
6402,471,467,38438,76.876
6403,471,469,815,1.63
6404,471,470,9925,19.85
6405,471,535,2,0.004
6406,467,466,5,0.01
6407,467,469,11,0.022
6408,467,470,49984,99.968
6409,472,13,2,0.004
6410,472,14,2,0.004
